id,problema_solucion,verbo_solucion,sujeto_solucion,complemento_solucion,coordinador_zonal_solucion,responsable_solucion,responsable_sistema,corresponsable_solucion,sistematizador_solucion,lider_mesa_solucion,tipo_fuente,Tipo_Mesa,nombre_ambit,nombre_evento,nombre_instrumento,nombre_provincia,nombre_sector,nombre_sipoc,nombre_tipo_empresa,nombre_estado,supuestos_cumplimientos,riesgos_cumplimiento,plazo_cumplimiento,fecha_cumplimiento,total_actividades,fecha_ultimo_registro
2105,"Desarrollo e impulso a productores que se especialicen en pequeñas zonas",Mejorar,"procesos productivos, comercialización y calidad de sus productos  ","para el desarrollo agroindustrial","DR. CARLOS GOMEZ DE CRUZ ",MAG,NULL,MIPRO,"ING. LAURA TAPIA","ING. ROMAN CARABAJO ALVEAR",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS COMPETITIVAS PROVINCIALES-Cañar","Asistencia técnica",Cañar,Agroindustria,Proceso,Microempresa,"En Revisión",,,,0000-00-00,0,NULL
2107,"No existe polítcas de precios",Establecer,"políticas de precios a nivel territorial","para la generación de una producción nacional","DR. CARLOS GOMEZ DE CRUZ ","SUPERINTENDENCIA DE CONTROL DEL PODER DE MERCADO",NULL,"ARCSA, MIPRO","ING. LAURA TAPIA","ING. ROMAN CARABAJO ALVEAR",1,"Mesas de Competitividad","Promoción del consumo responsable","MESAS COMPETITIVAS PROVINCIALES-Cañar",Precios,Cañar,Agroindustria,Mercado,Microempresa,"En Revisión",,,,0000-00-00,0,NULL
2111,"Falta de transferencia de conocimientos en el proceso de elaboración de artesanias en alpaca","Desarrollar ","programas de formación ","en procesamiento de productos hechos a base de alpaca","MGS. CARLOS GÓMEZ DE LA CRUZ","GADS Municipales ",NULL,"Academia
MIPRO
SECAP ","ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Cañar","Desarrollo del proyecto",Cañar,Comercio,Insumos,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2112,"Tecnología deficiente para proceso de obtención de fibra de alpaca ","Mejorar 
","la tecnología ","del proceso de esquila ","MGS. CARLOS GÓMEZ DE LA CRUZ","GADS Municipales ",NULL,"MAG
Academia
MIPRO","ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Cañar",Tecnología,Cañar,Comercio,Insumos,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2113,"Se realizan procesos artesales para la obtención de fibra de Alpaca","Implementar ","innovaciones tecnologícas ","para la obtención de fibra de calidad","MGS. CARLOS GÓMEZ DE LA CRUZ","GADS Municipales ",NULL,"MAG
Academia
MIPRO","ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Cañar",Tecnología,Cañar,Comercio,Proceso,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2114,"Productos artesanales de alpaca poco competitivos ","Desarrollar ","programas de capacitación continua","para el desarrollo de innovación de productos artesanales ","MGS. CARLOS GÓMEZ DE LA CRUZ","SECAP ",NULL,"MIPRO 
SETEC
Academia ","ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Cañar","Asistencia técnica",Cañar,Comercio,Producto,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2115,"Falta de mercados para la ubicación de prendas de alpaca ","Buscar ","cadenas productivas ","que generen empleo ","MGS. CARLOS GÓMEZ DE LA CRUZ","Ministerio de Comercio Exterior ",NULL,"MIPRO
Academia","ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Cañar","Desarrollo del proyecto",Cañar,Comercio,Mercado,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2116,"Desconocimiento de cómo funciona el mercado ","Realizar ","investigaciones de mercado","para conocer que necesita el cliente ","MGS. CARLOS GÓMEZ DE LA CRUZ","Academia ",NULL,MIPRO,"ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Cañar","Desarrollo del proyecto",Cañar,Comercio,Mercado,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2117,"Falta de programas turisticos que promulgen los productos endemicos de la zona","Desarrollar ","estrategias ","para fomentar el turismo de consumo en la zona","MGS. CARLOS GÓMEZ DE LA CRUZ","Ministerio de Turismo",NULL,"MIPRO
Academia
GADs","ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Cañar","Desarrollo del proyecto",Cañar,Comercio,Mercado,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2118,"La comercialización de los productos de alpaca lo realizan de manera individual y no en organizaciones ","Fortalecer ","la asocialitivad provincial en el tema alpaquero ","para la generación y mejoramiento comercial de la fibra y prendas","MGS. CARLOS GÓMEZ DE LA CRUZ",IEPS,NULL,MIPRO,"ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Cañar","Asociatividad,",Cañar,Comercio,Mercado,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2119,"Falta de conocimiento socio-organizativo ",Apoyar,"procesos de liderazgo continuo ","para fortalecer las asociatividad","MGS. CARLOS GÓMEZ DE LA CRUZ",IEPS,NULL,MIPRO,"ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Cañar","Asociatividad,",Cañar,Comercio,Proceso,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2120,"Falta de capacidades administrativas en organizaciones -","Desarrollar ","programas de capacitación continua","para mejorar los conocimientos en temas de administración.","MGS. CARLOS GÓMEZ DE LA CRUZ",MIPRO,NULL,"Academia ","ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Cañar","Asistencia técnica",Cañar,Comercio,Proceso,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2121,"Escasa cultura de acceso a crédito en las orgnizaciones ",Generar,"líneas de credito acorde al sector ","para facilitar el acceso a creditos. ","MGS. CARLOS GÓMEZ DE LA CRUZ",BANECUADOR,BANECUADOR,N/A,"ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Crédito y financiamiento productivo","MESAS DE COMPETITIVIDAD-Cañar",Financiamiento,Cañar,Comercio,Proceso,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2122,"Falta de calidad de materia prima para la producción de sombreros de paja toquilla ","Generar ","articulación con proveedores de materia prima ","en zonas costaneras ","MGS. CARLOS GÓMEZ DE LA CRUZ","MIPRO ",NULL,N/A,"ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Cañar","Convenios ",Cañar,Comercio,Proveedores,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2123,"Falta de transferencia de conocimientos en el proceso de elaboración de sombreros de paja toquilla ",Desarrollar,"programas de formación ","en procesamiento de sombreros de paja toquilla ","MGS. CARLOS GÓMEZ DE LA CRUZ","SECAP ",NULL,"MIPRO
GADS
Academia","ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Cañar","Desarrollo del proyecto",Cañar,Comercio,Insumos,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2124,"Mala calidad en el tejido de sombreros ",Ejecutar,"procesos de transferencia de conocimientos sobre el tejido de paja toquilla","para así mejorar la calidad del tejido y agradar valor al producto","MGS. CARLOS GÓMEZ DE LA CRUZ","GADS Municipales ",NULL,Academia,"ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Cañar","Asistencia técnica",Cañar,Comercio,Producto,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2125,"Inadecuada calidad de maquinaria y equipos para terminado finales en paja toquilla ","Desarrollar ","proyectos ","para equipamiento y tecnificación del sector artesanal ","MGS. CARLOS GÓMEZ DE LA CRUZ","GADS Municipales ",NULL,MIPRO,"ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Cañar",Tecnología,Cañar,Comercio,Proceso,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2126,"No existe políticas de precios  en sombreros de paja toquilla ","Establecer ","políticas de precios a nivel territorial ","para lograr que la competencia sea justa ","MGS. CARLOS GÓMEZ DE LA CRUZ","Intendencia ",NULL,N/A,"ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Cañar",Precios,Cañar,Comercio,Mercado,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2127,"Intermediación en la comercialización de los productos elaborados a base de paja toquilla ","Fomentar ","una política de pago de calidad de sombreros de paja toquilla ","para lograr que la competencia sea justa","MGS. CARLOS GÓMEZ DE LA CRUZ","Intendencia ",NULL,N/A,"ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Promoción del consumo responsable","MESAS DE COMPETITIVIDAD-Cañar",Precios,Cañar,Comercio,Mercado,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2128,"Posicionamiento del producto con el nombre de Panama Hat","Articular ","acciones interinstitucionales","para una campaña de denominación de origen del sombrero con el nombre "Sombrero de Paja Toquilla "","MGS. CARLOS GÓMEZ DE LA CRUZ",IEPI,NULL,"MIPRO
Comercio Exterior
Proecuador
Academia
GADs
Gobiernos Provinciales ","ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fortalecimiento del sector exportador","MESAS DE COMPETITIVIDAD-Cañar","Desarrollo del proyecto",Cañar,Comercio,Mercado,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2129,"Falta de acceso a mercados","Mejorar 
","la calidad del producto de acuerdo a las exigencias del mercado  ","para asi posicionar el producto.","MGS. CARLOS GÓMEZ DE LA CRUZ",MIPRO,NULL,"Comercia Exterior
Proecuador
Academia
GADs","ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fortalecimiento del sector exportador","MESAS DE COMPETITIVIDAD-Cañar","Asistencia técnica",Cañar,Comercio,Mercado,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2130,"No existe apoyo del gobierno central al sector de paja toquilla ","Articular ","acciones interinstitucionales ","para el apoyo al sector ","MGS. CARLOS GÓMEZ DE LA CRUZ",MIPRO,NULL,"
Comercio Exterior
Proecuador
Academia
GADs
Gobiernos Provinciales ","ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Cañar","Desarrollo del proyecto",Cañar,Comercio,Proceso,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2131,"No existe identificado canales de provisión ","Desarrollar ","planes de negocio ","para identificar posibles canales de provisión","MGS. CARLOS GÓMEZ DE LA CRUZ","Academia ",NULL,MIPRO,"ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad",Otros,"MESAS DE COMPETITIVIDAD-Cañar","Desarrollo del proyecto",Cañar,Comercio,Proveedores,Microempresa,"En Revisión",,,,0000-00-00,0,NULL
2132,"No definido provisión de insumos ","Desarrollar ","planes de negocio ","para identificar provisión de insumos ","MGS. CARLOS GÓMEZ DE LA CRUZ","Academia ",NULL,MIPRO,"ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad",Otros,"MESAS DE COMPETITIVIDAD-Cañar","Desarrollo del proyecto",Cañar,Comercio,Insumos,Microempresa,"En Revisión",,,,0000-00-00,0,NULL
2133,"Negocios sin estructura administrativa","Desarrollar ","planes de negocio ","Para mejorar la estructura administrativa ","MGS. CARLOS GÓMEZ DE LA CRUZ","Academia ",NULL,MIPRO,"ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad",Otros,"MESAS DE COMPETITIVIDAD-Cañar","Desarrollo del proyecto",Cañar,Comercio,Proceso,Microempresa,"En Revisión",,,,0000-00-00,0,NULL
2134,"Falta de definición de productos según oferta y demanda ","Desarrollar ","planes de negocio ","para definir cual es la oferta y demanda del mercado","MGS. CARLOS GÓMEZ DE LA CRUZ","Academia ",NULL,MIPRO,"ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad",Otros,"MESAS DE COMPETITIVIDAD-Cañar","Desarrollo del proyecto",Cañar,Comercio,Producto,Microempresa,"En Revisión",,,,0000-00-00,0,NULL
2135,"Falta de estudio de mercado para dirigir adecuadamente el comercio ","Realizar ","estudio de  mercado ","para conocer el target al cual esta dirigido su producto ","MGS. CARLOS GÓMEZ DE LA CRUZ","Academia ",NULL,MIPRO,"ANA CRISTINA GÁRATE G.","ERIC OCHOA - CARLOS GÓMEZ DE LA CRUZ",1,"Mesas de Competitividad",Otros,"MESAS DE COMPETITIVIDAD-Cañar","Desarrollo del proyecto",Cañar,Comercio,Mercado,Microempresa,"En Revisión",,,,0000-00-00,0,NULL
2136,"Mínima presencia de algunas instituciones del Ejecutivo y GADs para desarrollar el sector productivo y turístico de la Zona ","Incrementar ","El accionar lde las instituciones ","En el territorio","MGS. Vicente Torres B.",Ejecutivo,NULL,"Gad, Empresas Mineras","Adriano Daniel López Briceño","Ana María Pazuña Gómez",1,"Mesas de Competitividad","Impulso a las alianzas público privadas","Mesas de Competitividad-Zamora Chinchipe","Asociatividad,","Zamora Chinchipe",Industria,Proceso,"Empresa Grande","En Revisión",,,,0000-00-00,0,NULL
2137,"Limitada capacidad operativa de las instituciones competentes ","Incrementar ","El personal técnico y recursos ","para mejorar la operatividad","MGS. Vicente Torres B.",Ejecutivo,NULL,N/A,"Adriano Daniel López Briceño","Ana María Pazuña Gómez",1,"Mesas de Competitividad","Simplificación de trámites","Mesas de Competitividad-Zamora Chinchipe","Recursos asignados","Zamora Chinchipe",Industria,Proceso,"Empresa Grande","En Revisión",,,,0000-00-00,0,NULL
2138,"Escasa articulación para fomentar pasantías en proyectos mineros ","Articular ","Universidades, ARCOM, titulares mineros y MRL","para fomentar las pasantías preprofesionales en proyectos mineros.","MGS. Vicente Torres B.",ARCOM,NULL,"Universidades, MRL y Titulares mineros","Adriano Daniel López Briceño","Ana María Pazuña Gómez",1,"Mesas de Competitividad","Impulso a las alianzas público privadas","Mesas de Competitividad-Zamora Chinchipe","Convenios ","Zamora Chinchipe",Industria,Proceso,"Empresa Grande","En Revisión",,,,0000-00-00,0,NULL
2139,"Deficiencia del sistema educativo en la formación técnica a nivel secundario y superior","Crear "," centros de formación técnica","para preparación de técnicos especializados en plantas de beneficios","MGS. Vicente Torres B.",SECAP,NULL,"Senecyt y Universidades","Adriano Daniel López Briceño","Ana María Pazuña Gómez",1,"Mesas de Competitividad","Generación de empleo","Mesas de Competitividad-Zamora Chinchipe","Política pública","Zamora Chinchipe",Industria,Proceso,"Empresa Grande","En Revisión",,,,0000-00-00,0,NULL
2140,"Inexistaencia de un invetario de minerales no metálicos de la Zona 7 con potencial en la pequeña y mediana industria ","Crear ","un catalogo de minerales no metálicos de la Zona 7","con la finalidad de poder conocer lo que tenemos disponible y como se le puede dar un valor agregado para la pequeña y mediana industria ","MGS. Vicente Torres B.",MIPRO,NULL,"ARCOM y Titulares mineros ","Adriano Daniel López Briceño","Ana María Pazuña Gómez",1,"Mesas de Competitividad","Impulso al cambio de la matriz productiva","Mesas de Competitividad-Zamora Chinchipe","Desarrollo del proyecto","Zamora Chinchipe",Industria,Proceso,"Empresa Mediana","En Revisión",,,,0000-00-00,0,NULL
2143,"Demora excesiva en trámites y falta de regulación de certificadoras internacionales orgánica para la exportación",Influir," en la mejora de procesos"," de certificación orgánica","MGS. VICENTE TORRES B.",AGROCALIDAD,NULL,"Comercio Exterior (PROECUADOR), MAG, Productores (APEOSAE)","MARÍA DEL CISNE LARREA PALACIO","MIGUEL CASTILLO",1,"Mesas de Competitividad","Fortalecimiento del sector exportador","MESAS DE COMPETITIVIDAD PROVINCIALES-Zamora Chinchipe","Política pública","Zamora Chinchipe",Agroindustria,Mercado,"Empresa Pequeña","En Revisión",,,,0000-00-00,0,NULL
2144,"Falta de capacitación y control al sector del alcohol no regularizado en el área de comercialización",Regularizar," la producción de alcohol"," a todo nivel","MGS. VICENTE TORRES B.",ARCSA,ARCSA,"SRI, Productores legalizados, Superintendencias, comisarías, productores legalizados, MIPRO","MARÍA DEL CISNE LARREA PALACIO","MIGUEL CASTILLO",1,"Mesas de Competitividad","Promoción del consumo responsable","MESAS DE COMPETITIVIDAD PROVINCIALES-Zamora Chinchipe","Política pública","Zamora Chinchipe",Agroindustria,Mercado,Artesano,"En Revisión",,,,0000-00-00,0,NULL
2145,"Falta de capacitación y control al sector del alcohol no regularizado en el área de comercialización",Identificar," productores ilegales y zonas ","de producción de alcohol","MGS. VICENTE TORRES B.",ARCSA,ARCSA,"SRI, Productores legalizados, Superintendencias, comisarías, productores legalizados, MIPRO","MARÍA DEL CISNE LARREA PALACIO","MIGUEL CASTILLO",1,"Mesas de Competitividad","Promoción del consumo responsable","MESAS DE COMPETITIVIDAD PROVINCIALES-Zamora Chinchipe","Política pública","Zamora Chinchipe",Agroindustria,Producto,Artesano,"En Revisión",,,,0000-00-00,0,NULL
